"# ""The 3DSC_ICSD without the ICSD data except for the ICSD ID.""",,,
formula_sc,tc,database_id_2,synth_doped
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65584,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65560,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-66351,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65580,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-44116,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-246937,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-291021,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-63691,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-44115,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65582,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65569,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65570,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65572,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65581,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-74244,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65578,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-66898,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65561,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-44114,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65588,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-66902,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-246936,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-83086,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65589,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65593,True
Ba1.9Cu3La0.1Y1O6.96,93.25,ICSD-65598,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44113,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-74243,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63325,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66899,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-291020,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65585,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65568,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65564,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65587,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44118,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65592,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63324,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-40613,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65595,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44120,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-68061,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65575,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65316,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65594,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65590,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-202704,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65586,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65596,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65591,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-62920,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-173919,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-78470,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66894,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65562,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-67085,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66896,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-291018,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66901,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44117,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-202703,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65600,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66897,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-83101,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-291022,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65597,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65599,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-40612,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-291019,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-74240,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63343,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65574,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-74241,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65567,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66895,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-173898,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44119,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65577,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-68062,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66348,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65579,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65601,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-62464,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66349,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-68393,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65571,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66900,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65563,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63694,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63344,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65573,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65566,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65583,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66350,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65576,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65565,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65584,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65560,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66351,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65580,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44116,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-246937,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-291021,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-63691,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44115,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65582,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65569,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65570,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65572,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65581,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-74244,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65578,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66898,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65561,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-44114,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65588,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-66902,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-246936,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-83086,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65589,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65593,True
Ba1.9Cu3La0.1Y1O6.975,93.9,ICSD-65598,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44113,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-74243,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63325,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66899,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-291020,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65585,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65568,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65564,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65587,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44118,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65592,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63324,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-40613,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65595,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44120,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-68061,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65575,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65316,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65594,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65590,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-202704,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65586,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65596,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65591,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-62920,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-173919,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-78470,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66894,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65562,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-67085,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66896,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-291018,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66901,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44117,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-202703,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65600,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66897,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-83101,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-291022,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65597,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65599,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-40612,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-291019,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-74240,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63343,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65574,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-74241,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65567,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66895,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-173898,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44119,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65577,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-68062,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66348,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65579,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65601,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-62464,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66349,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-68393,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65571,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66900,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65563,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63694,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63344,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65573,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65566,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65583,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66350,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65576,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65565,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65584,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65560,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66351,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65580,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44116,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-246937,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-291021,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-63691,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44115,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65582,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65569,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65570,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65572,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65581,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-74244,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65578,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66898,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65561,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-44114,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65588,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-66902,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-246936,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-83086,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65589,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65593,True
Ba1.9Cu3La0.1Y1O6.99,90.675,ICSD-65598,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65568,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65564,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65592,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-40613,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65595,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-68061,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65575,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65594,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65596,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-62920,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-173919,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-78470,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65562,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-40612,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-63343,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65574,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65567,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-68062,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65571,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65563,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-63694,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-63344,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65573,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65566,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65565,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65560,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-246937,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65569,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65570,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65572,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-63320,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65561,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-66902,True
Ba1.9Cu3La0.1Y1O7.06,91.9,ICSD-65593,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-75684,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-75776,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-95600,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-75775,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-65389,True
Ba1.9Cu3Nd1.1O6.9,92,ICSD-68054,True
Ba1.9Cu3Nd1.1O6.935,76,ICSD-167079,True
Ba1.9Cu3Nd1.1O6.935,76,ICSD-167077,True
Ba1.9Cu3Nd1.1O6.935,76,ICSD-78465,True
Ba1.9Cu3Nd1.1O6.96,87.6,ICSD-167079,True
Ba1.9Cu3Nd1.1O6.96,87.6,ICSD-167077,True
Ba1.9Cu3Nd1.1O6.96,87.6,ICSD-78465,True
Ba1.9Cu3Nd1.1O7.05,65.5,ICSD-78465,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71722,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-78466,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71726,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71730,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71728,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71725,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71723,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71727,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71721,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71734,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-280521,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71724,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71720,True
Ba1.9Cu3Pr0.1Sm1O6.99,56.4,ICSD-71732,True
Ba1.9Cu3Pr1.1O6.93,0,ICSD-78464,True
Ba1.9Cu3Pr1.1O6.93,0,ICSD-164613,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44113,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-74243,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63325,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66899,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-291020,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65585,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65568,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65564,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65587,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44118,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-74248,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65592,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63324,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65595,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44120,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-68061,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65575,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65316,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65594,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65590,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-202704,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65586,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65596,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65591,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-62920,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-173919,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-78470,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66894,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65562,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-67085,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66896,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-291018,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66901,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44117,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-202703,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65600,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66897,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-83101,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-291022,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65597,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65599,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-291019,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-74240,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63343,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65574,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-74241,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65567,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66895,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-173898,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44119,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65577,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-68062,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66348,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65579,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65601,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-62464,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66349,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-68393,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65571,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66900,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65563,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63694,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63344,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65573,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65566,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65583,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66350,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65576,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65565,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65584,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65560,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66351,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65580,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44116,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-246937,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-291021,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-63691,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44115,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65582,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65569,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65570,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65572,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65581,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-74244,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65578,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66898,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65561,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-44114,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65588,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-66902,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-246936,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-83086,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65589,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65593,True
Ba1.9Cu3Rb0.1Y1O6.52,93.35,ICSD-65598,True
Ba1.9Cu3Sc0.1Y1O6.55,88.95,ICSD-44113,True
Ba1.9Cu3Sc0.1Y1O6.55,88.95,ICSD-74243,True
Ba1.9Cu3Sc0.1Y1O6.55,88.95,ICSD-63325,True
Ba1.9Cu3Sc0.1Y1O6.55,88.95,ICSD-66899,True
Ba1.9Cu3Sc0.1Y1O6.55,88.95,ICSD-291020,True
